1.755205946598399896e+04,3.259032849337195330e+02,-2.007192134071600265e+02,-5.152179011099558892e+00,5.039918322510034132e-02,-5.617552233239524878e-02;
3.259032849337191919e+02,1.809315104128667735e+04,-9.756589382742960836e+00,-2.504378837637296629e-01,2.449810999772463350e-03,-2.730588147481327870e-03;
-2.007192134071601970e+02,-9.756589382742962613e+00,1.838322248161578318e+04,4.718457154126359114e+02,-4.615646819231277398e+00,5.144654226175536138e+00;
-5.152179011099563333e+00,-2.504378837637296074e-01,4.718457154126357977e+02,1.801502149189142074e+04,-1.762151446642330939e+02,1.964114725883201800e+02;
5.039918322510035520e-02,2.449810999772462049e-03,-4.615646819231274733e+00,-1.762151446642330654e+02,1.822887677772499228e+04,-3.617945027729234084e+02;
-5.617552233239526960e-02,-2.730588147481326135e-03,5.144654226175533474e+00,1.964114725883200947e+02,-3.617945027729231811e+02,1.841927304214765536e+04;
