1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.000000000000000000e+02,5.000000000000000000e+02,1.000000000000000000e+03,2.000000000000000000e+03,5.000000000000000000e+03,1.000000000000000000e+04,2.000000000000000000e+04,5.000000000000000000e+04,1.000000000000000000e+05,2.000000000000000000e+05,5.000000000000000000e+05,1.000000000000000000e+06
7.977996100028348359e-01,1.128331967976919703e+00,1.570183049015977828e+00,1.882180393124384787e+00,2.167660602793216817e+00,2.507615923855468498e+00,2.745906006016727741e+00,2.968654478018535325e+00,3.240163226939427155e+00,3.435377174827712210e+00,3.620309355735473300e+00,3.851402643820154292e+00,4.017115362014872737e+00,4.178865315336637742e+00,4.384049596418130967e+00,4.534192240887124470e+00,4.678694283451188873e+00,4.863191285293321897e+00,4.996645808692056434e+00
